Scenario_ID,Simulated_Spot,Option_Price,PnL
39,4468.612034296775,389.87779087042054,-19.980016940347923
40,4505.382964188648,412.45377949310887,2.595971682340405
41,4467.51305939027,389.21296738330375,-20.644840427464715
42,4484.125336032189,399.3241359150784,-10.533671895690077
43,4596.47451037431,471.0812425459749,61.22343473520641
44,4425.303049383233,364.119686785607,-45.73812102516149
45,4553.939438992521,443.23504843316414,33.377240622395675
46,4570.389249836321,453.9078973767996,44.05008956603115
47,4493.738811472911,405.2354089562418,-4.622398854526637
48,4526.203153945291,425.51875162478746,15.660943814018992
49,4524.647742405207,424.53573722334113,14.677929412572666
50,4479.321040015642,396.3864395360647,-13.471368274703764
51,4569.311904636409,453.205163344001,43.34735553323253
52,4483.794497430385,399.1214851939076,-10.736322616860889
53,4488.628412156598,402.08760102617,-7.770206784598486
54,4493.345304744215,404.9925851438775,-4.865222666890986
55,4474.314466528382,393.33675660755034,-16.52105120321812
56,4430.377629838148,367.0906264991554,-42.76718131161306
57,4539.661341625775,434.0709444562335,24.213136645465056
58,4565.965441510204,451.02565478197994,41.167846971211475
59,4493.855576817969,405.30747619861586,-4.550331612152604
60,4508.583877401701,414.4492348513354,4.591427040566941
61,4542.125975205828,435.646160051459,25.78835224069053
62,4463.801807885598,386.9721332424033,-22.885674568365175
63,4534.57222073675,430.8271756215104,20.969367810741915
64,4486.892415692174,401.0211085461151,-8.836699264653362
65,4442.924044152095,374.4899844715487,-35.36782333921974
66,4391.2448401610945,344.5083914420461,-65.34941636872236
67,4502.032426650556,410.3701972150161,0.5123894042476422
